XIST	EIF1AY	KDM5D	UTY	DDX3Y	RPS4Y1	sex
66	3456	2887	1134	3274	9972	male
19	435	2931	1442	3590	8496	male
18	1356	9799	1905	12289	14383	male
15	743	4604	1924	15314	8111	male
13	5684	3095	697	2887	6996	male
13	7017	3657	621	2877	8415	male
7	1702	6584	1335	11324	14954	male
13	1328	8393	1803	9633	12267	male
13	1736	4592	377	4732	7757	male
18	4582	3452	4409	27703	19844	male
16	1289	3550	1711	3183	7877	male
24	723	2734	1304	4075	26105	male
4	1889	12992	1766	6886	15026	male
10	748	4375	807	4751	5246	male
12	4160	3101	830	2916	7456	male
20	1058	5324	1973	5852	12968	male
14	1359	5075	1231	6943	10727	male
16	9795	3384	940	3226	9368	male
20	1366	8354	1936	7710	12204	male
26	3363	9280	1489	7644	16388	male
12	594	3733	643	1934	9869	male
18	1623	5845	915	7283	12342	male
25	1145	4251	1753	3082	8979	male
13	2129	17431	2173	6015	10133	male
12	2009	9874	1857	5234	11215	male
536	1648	6570	1677	9339	8429	male
7	1386	8344	1682	7623	16366	male
13	1227	6465	946	6559	8888	male
0	1089	2490	917	4297	8186	male
27	996	4454	2062	4729	10837	male
24	1628	6875	2219	4689	11602	male
25	1375	2845	1332	4989	38886	male
27	827	3160	771	2787	4495	male
56	844	6180	1910	8962	7183	male
20	916	2408	748	2394	4916	male
21	691	1321	490	1814	3140	male
4	958	2541	726	2699	5241	male
22	1265	3481	1337	5380	6095	male
37	916	2789	859	2622	7121	male
31	507	1099	366	1222	3241	male
20	1041	2191	765	3107	3684	male
23	1072	5024	1327	5235	9326	male
17	693	2378	773	3025	8807	male
7	4488	2997	1407	2688	7899	male
10	4433	4007	1052	4173	7434	male
10	9334	2348	577	2106	7560	male
12	706	3731	1496	6251	6591	male
10	1125	4065	1420	5570	5831	male
10	1633	9783	3701	14926	18438	male
100	1443	6130	1861	6565	11875	male
7	602	2744	727	2178	3723	male
16	826	6400	1420	5754	10052	male
15	1087	3963	1143	4540	9017	male
16	962	4917	1287	6468	11725	male
22	468	4668	1248	5022	4551	male
57	639	5088	1781	4226	9339	male
64	628	4350	1428	5299	9502	male
10	1053	2720	1479	3572	9185	male
18	1393	2981	1849	6094	26351	male
11	1627	4907	1256	6086	11869	male
8	5421	2657	757	2212	5715	male
9	2911	2473	696	2045	5401	male
21	1075	6584	1975	5743	10546	male
13	965	4545	762	4053	5155	male
23	1181	8405	2405	6288	10712	male
26	1477	7322	1226	6214	9656	male
27	978	3644	1574	2873	8982	male
54	1945	8202	2055	8290	11093	male
12	1832	12398	1697	6493	9202	male
17	1162	4720	1118	3834	10110	male
24	1388	7056	2165	5622	12077	male
626	1382	4153	1154	10666	4839	male
37	1061	5047	1434	5215	9766	male
35	1753	5501	1125	7038	9052	male
6	1951	2260	1030	2588	6504	male
4	651	3152	852	2670	8959	male
9	470	3285	1086	3777	11722	male
9	1046	3791	1126	4347	8968	male
12	1006	5195	1429	8867	7958	male
22	1720	5296	1623	3643	10577	male
8	636	4529	1556	5087	12953	male
5	595	4202	978	2257	9524	male
475	7	8	0	14	9	female
20117	0	8	2	14	15	female
2729	2	12	6	11	3	female
6067	2	5	0	10	13	female
686	0	9	4	16	27	female
3998	2	10	0	12	34	female
1516	2	12	2	8	14	female
499	2	6	0	8	12	female
12737	6	15	0	12	23	female
8167	4	0	4	2	14	female
1842	8	16	2	18	36	female
8819	0	6	0	2	4	female
13546	2	8	0	6	22	female
13700	2	3	0	5	21	female
9765	2	14	3	11	12	female
38637	15	60	25	115	146	female
2756	0	7	0	8	24	female
1967	0	4	0	10	16	female
4599	0	10	6	12	11	female
3731	2	10	3	8	14	female
945	7	11	1	15	22	female
16	3843	6922	1712	8390	14288	male
16	770	2477	1169	4093	26031	male
7	509	3824	933	7154	4345	male
17	975	4342	692	2427	3920	male
17	1001	2914	601	2804	4719	male
0	521	1337	313	1465	2532	male
48	1035	2196	662	2915	5793	male
26	935	2239	613	2489	6671	male
37	987	1476	546	2021	5770	male
71	2260	6149	1438	5297	8883	male
9	1030	5882	1224	6902	8509	male
47	865	3825	1026	2639	9745	male
8	1122	6361	1694	9923	11024	male
23	796	4757	1420	7301	7321	male
23	1622	6434	1130	9397	13974	male
6	3011	3513	1820	2841	8416	male
21	868	5425	2033	4884	11801	male
38	1924	7100	2878	7470	25799	male
12	1036	4844	1309	9109	8712	male
19	474	2622	466	2080	2532	male
20	1149	6806	1189	12159	6180	male
3	4056	1750	2754	19398	15105	male
14	975	2253	1026	1188	7680	male
26	880	2266	961	4509	27511	male
20	7391	5856	1403	7046	10676	male
5	9960	5171	1279	3972	7722	male
9	1771	9695	2306	8989	18013	male
14	2483	18954	2653	12189	27131	male
35	4443	14479	2060	10001	17723	male
8	751	1679	588	2321	3500	male
6	538	3308	615	1952	6575	male
8	965	3780	1146	8452	8088	male
82	2030	7627	1272	7697	12170	male
19	1756	7491	3165	5779	14003	male
99	1750	10491	1432	8020	11740	male
10	415	1783	479	2058	6016	male
18	1421	13456	1828	8827	9529	male
10	1654	7495	1630	4788	9514	male
10	1738	6266	1461	6783	13189	male
13	706	5373	1385	5976	11505	male
21	931	6755	1922	8272	12090	male
21	1085	7493	2467	7725	12558	male
5	4046	5254	1118	5225	11644	male
9	1580	8047	1431	7765	6232	male
8	1390	2192	1237	2301	3306	male
14	1666	1307	380	3620	20919	male
39	773	4500	675	5197	5238	male
17	346	2481	578	5924	3181	male
25	290	905	193	1193	1789	male
34	628	2444	549	3335	3381	male
27	718	2290	547	2694	4403	male
4	1010	2715	662	4444	5094	male
5	511	1325	281	1896	3087	male
34	657	1603	338	3141	3973	male
61	1362	5511	972	6224	6706	male
14	810	7374	2311	7920	10851	male
9	917	4937	1766	7449	11915	male
21	3960	4707	1545	4359	12271	male
19	1405	16319	2157	20005	14697	male
5	747	10588	1117	11375	13408	male
15	1119	6556	810	7379	9836	male
2	1101	7780	1749	13917	16295	male
60	1265	8873	695	11718	10167	male
23	371	4097	956	9380	3780	male
17	687	2863	604	3505	4378	male
16	2241	13635	1639	16480	8850	male
52348	7	29	6	24	33	female
1466	8	21	5	18	22	female
16009	6	2	4	12	8	female
9966	4	17	2	13	12	female
18738	4	12	5	10	25	female
13987	10	12	5	23	30	female
28027	2	13	3	17	22	female
58828	0	8	0	1	12	female
9382	1	4	6	0	30	female
6625	2	20	3	20	26	female
13432	10	6	0	21	10	female
8621	10	30	8	25	61	female
8283	2	4	4	5	19	female
19661	2	8	0	6	4	female
20183	2	12	11	12	31	female
12633	6	7	5	13	14	female
30847	4	23	4	19	26	female
18816	16	8	2	18	14	female
18234	2	6	4	13	17	female
32606	2	2	2	5	20	female
13461	0	3	2	2	5	female
15083	0	9	1	8	13	female
20165	0	9	0	6	31	female
9671	2	2	0	0	8	female
10268	2	11	2	10	9	female
21978	2	7	0	3	8	female
27346	2	8	2	10	11	female
42767	2	7	4	11	12	female
1148	2	9	6	13	9	female
16189	6	17	2	15	35	female
23297	10	15	4	20	31	female
16752	1	12	3	8	16	female
24186	5	3	5	9	19	female
18669	0	6	6	2	4	female
20079	4	6	1	6	18	female
15910	4	4	0	5	6	female
26339	0	10	1	12	23	female
25758	8	34	3	12	47	female
28739	2	4	0	3	9	female
11879	2	9	0	4	9	female
12879	0	4	0	11	10	female
10360	2	9	5	14	33	female
25105	1	10	4	33	34	female
26019	3	12	3	29	22	female
14294	0	6	2	3	3	female
53433	6	20	4	12	20	female
20866	2	19	0	18	36	female
13476	0	1	0	6	6	female
7315	2	13	5	11	26	female
38525	8	27	4	14	27	female
7165	0	2	1	2	0	female
7505	2	6	0	1	8	female
880	2	2	0	5	4	female
24056	4	11	6	20	36	female
15502	6	13	0	0	22	female
21118	126	567	90	381	703	female
13673	0	6	2	5	8	female
27284	2	4	2	6	2	female
1208	2	4	0	2	8	female
41545	0	3	0	7	2	female
24479	2	2	0	4	3	female
13567	0	4	0	8	30	female
15528	0	4	1	24	19	female
1672	4	6	0	5	5	female
32272	5	33	8	17	35	female
32694	0	8	2	6	6	female
29285	2	2	3	8	6	female
21398	0	1	4	8	6	female
22900	0	6	0	8	13	female
30	3838	4697	3041	20650	14921	male
33	351	576	609	260	2457	male
41	1753	7466	1178	8956	10879	male
53	643	5672	822	3522	12796	male
32	7989	4345	1130	3274	6869	male
31	1751	8472	2042	8174	14361	male
35	862	4617	1398	3507	7489	male
33	1842	10554	1497	12307	9103	male
33	5083	6229	1280	5865	9268	male
10	911	5963	1319	8203	11428	male
63	1854	10083	1621	10035	11518	male
11	1105	11707	1123	5151	7578	male
9	2440	19750	1764	14168	15682	male
16	1811	11690	1824	8888	13669	male
2	1843	6349	764	4652	12380	male
28	1582	7425	1159	7416	11680	male
10	754	6057	1648	5949	8882	male
2207	2	5	4	12	19	female
19204	2	8	1	7	20	female
7061	2	13	2	12	23	female
12836	6	6	4	9	14	female
10798	2	6	0	10	15	female
14558	2	0	0	4	4	female
6573	6	24	4	23	20	female
23458	3	8	1	13	17	female
7331	2	6	0	5	10	female
27400	5	4	0	5	4	female
16127	2	27	7	12	38	female
23591	6	4	1	0	1	female
10192	6	5	0	7	18	female
23899	0	10	0	8	9	female
14984	2	4	2	0	2	female
19629	0	4	2	4	20	female
17882	0	4	0	0	7	female
16722	1	12	4	8	23	female
20543	6	15	2	20	25	female
54	2962	3903	932	6666	17718	male
27	9006	3647	875	4009	6277	male
50	4569	2482	462	1842	3926	male
46	2435	13312	1849	9145	11684	male
26	821	9211	2166	8244	9727	male
45	626	3821	858	2654	10405	male
39	2097	11461	1978	9748	18039	male
3	1624	9163	1815	6578	18746	male
35	1527	7313	1171	8659	8825	male
2	1468	5348	1777	5314	13417	male
3	1181	7272	1551	5451	15725	male
42	1640	6470	1045	8908	13407	male
62	1379	14110	1807	8276	8212	male
73	1469	7450	1654	7750	15242	male
23	615	3286	1035	5170	10454	male
273	2207	9996	2278	9800	12608	male
7	1663	4612	1055	6960	18076	male
3	833	2480	915	1994	7145	male
67	2114	8265	1059	8657	10115	male
17	4705	3548	1365	3974	11709	male
8	1638	7255	1730	9169	16898	male
11560	0	6	1	5	11	female
483	2	7	0	4	9	female
37618	2	0	0	13	4	female
14400	0	4	0	9	5	female
22440	0	5	0	1	10	female
15465	2	15	0	7	8	female
13498	4	4	4	10	10	female
19588	2	8	1	6	11	female
9940	2	6	1	7	7	female
19468	0	2	1	2	15	female
25468	4	6	4	8	6	female
25958	0	10	1	2	10	female
38078	3	3	0	2	8	female
7237	0	0	0	2	0	female
17288	1	8	3	16	19	female
21403	5	12	4	15	26	female
21514	6	8	0	9	11	female
19267	0	4	0	2	6	female
3139	2	2	0	1	2	female
15636	0	12	3	12	28	female
17734	4	6	4	6	10	female
9955	2	12	0	8	8	female
18322	3	10	5	7	16	female
36751	3	23	0	5	24	female
22027	1	17	2	22	37	female
7060	2	2	0	10	16	female
24173	2	14	2	27	38	female
39893	0	7	1	3	1	female
57995	0	2	1	3	5	female
16332	12	15	2	13	26	female
20403	6	8	6	8	14	female
19679	0	2	0	4	2	female
30925	0	4	0	4	7	female
13526	2	2	0	4	11	female
45190	0	0	2	5	15	female
22568	0	4	2	4	2	female
27700	0	2	4	7	6	female
10386	0	2	0	0	4	female
13409	2	5	2	10	16	female
9744	4	2	0	5	6	female
11585	2	12	2	8	16	female
20274	10	37	6	27	58	female
33035	6	8	2	11	18	female
9133	8	6	4	9	21	female
944	0	14	4	11	29	female
18245	2	6	1	14	40	female
13287	2	15	0	19	21	female
13363	6	39	9	32	67	female
16851	0	3	0	15	23	female
9274	3	18	4	18	34	female
41919	6	17	2	32	40	female
43303	4	15	2	20	22	female
21922	1	11	5	5	9	female
20422	1	5	1	8	30	female
17462	2	4	2	5	4	female
11786	3	2	3	10	3	female
11344	3	9	0	8	8	female
15424	0	3	2	10	6	female
15273	0	10	2	9	17	female
28000	14	20	2	46	55	female
12640	2	4	2	6	8	female
14920	1	8	0	15	18	female
8720	2	5	3	11	10	female
1540	5	6	4	21	24	female
28406	5	22	11	26	25	female
5712	4	9	3	6	6	female
9065	2	7	2	2	4	female
1116	0	8	2	2	0	female
13921	4	8	2	4	7	female
23280	2	8	2	3	14	female
9034	6	7	2	19	28	female
15140	2	4	2	3	5	female
20140	4	0	4	4	10	female
12949	0	2	0	4	6	female
18175	0	2	0	6	4	female
23000	2	6	2	8	10	female
26272	2	0	0	14	15	female
9296	4	7	0	21	37	female
3921	4	11	7	6	11	female
10056	5	14	2	9	7	female
6789	3	15	4	14	20	female
32773	6	15	3	17	21	female
3739	2	9	7	14	15	female
14458	1	6	4	11	25	female
12730	1	5	2	13	23	female
4945	0	10	2	15	23	female
10893	4	7	2	15	19	female
18826	0	10	0	20	27	female
14710	3	15	7	13	27	female
452	0	11	1	12	23	female
26146	2	8	3	8	34	female
6046	7	22	4	20	32	female
52490	0	2	0	0	2	female
19749	0	1	0	2	0	female
26560	0	4	0	4	14	female
21791	0	5	0	2	8	female
17180	2	13	15	26	37	female
8954	4	8	1	16	15	female
7787	0	13	2	9	29	female
17737	4	13	3	10	15	female
6625	4	20	3	8	28	female
18644	8	17	4	15	31	female
36296	4	14	2	10	26	female
46109	2	0	0	5	6	female
49999	0	1	2	7	8	female
20176	2	14	0	13	29	female
10786	0	2	0	2	4	female
16245	4	6	2	13	35	female
16901	0	8	0	18	14	female
18323	8	16	14	24	41	female
19204	2	12	4	31	34	female
13412	0	2	5	9	8	female
5323	2	4	2	10	24	female
8152	2	17	2	9	16	female
30903	8	11	6	29	22	female
59	5757	4414	3639	17867	16488	male
30	411	887	538	226	5609	male
22	1246	2341	907	5130	19606	male
18	386	3186	586	2139	8380	male
57	1170	10554	2652	10271	13729	male
38	1781	7235	1745	10111	13637	male
26	6218	2735	650	2698	4825	male
18	3579	3766	822	3029	5710	male
35	1155	2053	808	4642	3788	male
29	1692	7614	2532	9896	12262	male
8	2122	9381	1500	8709	11964	male
30	1011	4512	1476	5301	15981	male
9	1070	3979	1094	5603	8605	male
45	1892	6101	1252	8424	10480	male
32	1199	4611	1789	4267	11364	male
33	493	2342	620	2167	4249	male
56	1489	10093	1440	10059	16544	male
40	1460	7550	1522	6846	9552	male
23	1269	6328	2220	7227	11980	male
388	1632	3377	1030	14935	6087	male
31	1009	4315	1796	3888	10186	male
38	1075	6687	1602	7594	12585	male
29	1943	5634	1268	10371	16257	male
31004	8	16	11	14	33	female
466	4	8	4	8	22	female
23236	0	8	2	10	15	female
1250	0	11	7	17	31	female
13676	2	20	6	25	12	female
14105	2	2	1	12	15	female
28658	0	10	0	12	14	female
3319	0	2	4	12	23	female
8857	4	11	2	29	27	female
7871	4	12	8	19	27	female
16988	3	2	1	14	14	female
11165	2	10	4	15	39	female
17308	3	13	0	5	2	female
9894	6	5	0	9	17	female
20643	2	4	2	19	22	female
18883	2	13	2	22	20	female
29	3426	2812	3122	20300	12409	male
33	813	1177	628	735	2843	male
36	1800	3048	1198	7077	27824	male
7	2649	17435	5311	17141	28978	male
33	1629	5649	1311	9012	12480	male
46	1822	5883	1367	7932	9261	male
53	1767	7166	3141	6125	14114	male
17	1200	2596	946	14895	9004	male
10	1480	4136	1022	5669	9086	male
31	858	3284	943	4567	10540	male
79	1830	6552	1416	12004	11429	male
25	1282	5567	1484	3303	7799	male
86	1316	4570	1447	4325	11408	male
25	1651	4815	1316	8932	9119	male
57	799	5922	2307	5332	13187	male
4	4666	2761	526	1703	5395	male
1	12875	1573	853	4128	22430	male
14	1411	4291	1207	6562	16471	male
134	1838	2997	1404	13685	7534	male
12	962	3703	1432	5584	9868	male
28	5209	3752	3254	16216	12614	male
43	1232	1324	1690	2062	3038	male
38	1647	2851	1198	5491	21915	male
16	2068	3997	1257	4876	23438	male
13	1905	13057	2930	11039	17330	male
18	1424	4525	1287	6891	9219	male
24	4710	3415	954	5098	6584	male
2	1975	8165	2359	13364	14725	male
11	736	3650	1029	2807	13188	male
37	1638	4324	1325	6515	12844	male
24	941	5994	1867	7074	13162	male
63	2097	8275	1462	9462	11696	male
4	849	2454	1321	2292	9173	male
48	2702	13121	1701	11918	22085	male
34	928	3839	920	3310	12426	male
27	1776	7109	2428	9085	17849	male
11	1764	4692	1024	7882	12456	male
11	1295	4312	980	2777	8203	male
11	1674	3276	982	5106	14913	male
7	950	2556	1256	3136	8305	male
308	1291	4216	1013	9077	4562	male
44	1765	6021	1265	7788	11550	male
24	4150	6005	2671	14712	11173	male
31	1205	2556	1219	6182	33730	male
29	2416	17407	1419	8058	15740	male
10	1092	5849	1377	6440	14144	male
0	2024	5752	1089	5326	15055	male
64	1380	5983	1706	4919	10303	male
9	1539	8606	2650	8302	23436	male
208	1082	3576	762	7209	5164	male
10	711	3267	1039	3416	11505	male
18	3533	2609	1391	4308	7994	male
32	1792	5223	1449	7499	24575	male
25	1578	4828	970	6220	15232	male
151	1157	8002	1810	5391	13029	male
31516	1	4	7	18	19	female
1300	6	4	2	20	21	female
24436	2	10	4	10	22	female
7883	2	4	1	5	12	female
10893	4	4	4	9	12	female
13572	2	19	1	10	16	female
25691	2	11	2	17	42	female
24326	1	8	0	12	15	female
17791	4	7	3	7	15	female
25988	4	2	2	5	6	female
23154	2	5	0	12	18	female
16886	2	8	0	12	10	female
12990	2	19	0	14	42	female
1713	6	11	4	13	27	female
3822	0	15	4	12	17	female
1727	0	10	2	19	34	female
17189	0	11	2	11	21	female
46319	0	16	1	11	13	female
11196	0	16	2	17	20	female
19848	2	11	5	14	8	female
9721	38	22	3	83	331	female
14263	6	8	0	12	16	female
22	3907	2413	3286	26097	9942	male
31	549	1199	1086	1143	2736	male
24	1642	3078	1056	6183	20786	male
10	909	6498	1543	6615	8443	male
14	1663	10031	1542	7992	15125	male
25	882	3091	1343	2406	7258	male
14	2259	7078	1370	11736	15147	male
26	1593	8326	1302	9750	9287	male
28	1100	7247	1177	4880	5110	male
8	1196	3770	944	11878	10093	male
15	1067	6431	1270	5726	7836	male
16	3022	6393	1394	16138	21136	male
27	581	5101	1370	6732	8879	male
277	1473	3070	912	12431	4424	male
36	701	4195	2564	6358	9057	male
22	1183	4300	1772	7749	12088	male
32	4974	4856	3605	19893	14126	male
13	768	958	338	570	4858	male
10	1049	2312	880	6207	26845	male
17	3484	3903	1127	6088	6747	male
9	1352	4392	1679	7912	18889	male
15	835	7873	1131	6351	8020	male
5	1329	9275	999	9269	8748	male
26	1163	8924	882	9906	7827	male
28	2485	8239	1754	12538	17963	male
110	1373	10425	1041	9499	10683	male
60	1241	9597	2241	10723	12685	male
27	1395	5364	1973	5781	19647	male
39	5636	7010	4262	20126	19988	male
18	1193	3382	1659	3366	5158	male
30	1450	2382	962	5860	26275	male
34	1588	2952	1381	3859	16759	male
38	1385	6667	1027	7801	10176	male
60	2267	7931	1757	12827	14002	male
45	1241	8941	1307	4693	7137	male
75	1113	7888	2139	7488	13199	male
17	951	3068	1043	20879	11011	male
31	1114	4230	1010	3789	14041	male
303	2151	5560	1433	11377	9536	male
26	1329	4956	1767	7131	18686	male
26	304	2193	1112	2732	9570	male
10	553	3550	1799	4416	9119	male
13	1476	7201	2392	8594	17557	male
4	3024	1857	1203	4769	9336	male
75	1249	6402	1936	6522	10675	male
4	2316	5720	1967	10435	19699	male
26	735	2749	1788	5093	13494	male
45	557	1805	439	6437	8094	male
18	1157	7309	2515	9176	18457	male
19	1564	7997	3213	12783	21316	male
25	3963	2766	2720	16188	11062	male
47	720	2669	884	3491	8516	male
37	1118	2182	1030	5403	29321	male
14	941	2425	679	3561	5806	male
22	1115	6053	1827	10614	9211	male
44	1000	2475	921	2471	4116	male
32	1249	2728	879	3286	5554	male
4	1008	1816	674	2340	6543	male
38	1554	5175	1658	4508	7825	male
54	1124	3277	1145	4127	7428	male
10	817	2121	532	2619	4419	male
55	1716	10769	2966	10633	20237	male
15	1520	7105	1867	7214	13875	male
10	3730	3228	1281	2369	8571	male
13	1173	7224	1938	11151	15737	male
27	2586	8331	2032	11146	13210	male
53	2646	4281	984	4212	6408	male
39	484	1430	283	1632	2601	male
32	1225	6421	2216	9043	13405	male
21	906	3917	1553	13831	8463	male
8	749	3306	1280	2739	9702	male
96	1225	5133	1654	8513	13425	male
35	1179	6586	1301	7785	20530	male
27	1402	7235	1827	8475	18635	male
16	1258	4866	2028	5101	11514	male
524	1473	4298	1408	13497	6108	male
37	939	3563	1567	2733	13218	male
18	492	5452	1495	7764	5779	male
35	541	2755	715	2961	3741	male
51	1775	7373	2359	8294	11805	male
1878	0	18	2	16	25	female
7593	5	3	11	10	22	female
896	7	16	0	9	31	female
1016	7	24	6	38	39	female
1196	2	6	0	11	14	female
482	0	8	3	9	18	female
444	0	6	3	4	18	female
16236	0	8	3	18	12	female
20985	2	16	4	28	23	female
25007	2	4	0	17	14	female
12246	5	6	2	9	19	female
1856	2	20	10	17	35	female
35822	9	16	6	13	27	female
32409	8	5	8	25	28	female
35281	2	6	7	19	22	female
4534	2	9	0	19	16	female
1974	2	2	2	4	12	female
7269	3	5	2	4	10	female
11511	8	19	4	18	25	female
15330	0	14	4	10	13	female
24434	2	4	4	10	8	female
17273	0	6	1	11	17	female
9966	2	0	3	7	6	female
8388	0	3	0	0	12	female
11378	0	6	0	6	6	female
12464	0	5	0	3	11	female
5374	10	10	4	22	32	female
17654	2	37	4	18	47	female
30	3241	6225	3808	22469	16354	male
22	756	2531	1557	1972	3624	male
10	1305	2215	835	4885	19019	male
20	1128	8703	1778	5388	9840	male
12	6946	2998	824	2906	6189	male
3	1821	5034	1078	5027	12634	male
32	5940	4428	1200	10205	13436	male
38	1032	5209	1090	4081	12401	male
243	1236	2374	812	12311	8986	male
50	5443	24204	3523	22545	29646	male
6	1133	6043	1456	3559	8188	male
8	810	4408	967	3258	9880	male
8	751	3859	1031	5425	9819	male
497	1373	4492	1166	13891	5666	male
6	2296	2629	1057	3010	6462	male
18785	0	11	2	16	27	female
12984	2	12	3	6	12	female
8107	8	9	10	15	31	female
14	2033	2099	988	2773	2801	male
12	1124	2779	1255	5876	28806	male
37	595	4286	2518	6609	12758	male
58	948	5916	1860	8903	14046	male
62	759	6622	1687	6577	11224	male
20	1009	5769	922	7611	6303	male
28	1703	3538	1493	4561	10606	male
12	592	6270	1956	8257	13378	male
6	874	5969	1679	5841	12541	male
6	1275	6101	1384	11763	20379	male
32	822	5696	3332	8831	11108	male
18	1044	2818	1480	3681	10680	male
14	1774	2915	1168	5638	24180	male
20	1942	10664	1625	9758	15683	male
16	1336	5866	1251	8273	12283	male
12	403	3997	1229	4950	9666	male
18	1261	7923	1809	6747	12845	male
10	2058	12639	1548	7940	15763	male
8	799	2223	595	2162	6845	male
35	420	3500	870	2385	10331	male
43	1470	5811	1718	7441	12871	male
8	1171	3858	1702	4205	11287	male
14	1794	9124	1197	9361	12675	male
2	1237	6353	1189	3890	8181	male
15	739	6286	1249	3922	6984	male
21	1252	10442	1281	5720	6697	male
16	753	5175	1402	6193	8923	male
21	1998	1605	863	3658	5344	male
58	1234	5037	1012	6738	7326	male
12192	3	24	2	28	40	female
370	2	2	0	12	17	female
12816	0	12	6	14	24	female
11568	1	12	4	7	11	female
8999	2	6	8	15	14	female
44345	2	6	1	26	26	female
28438	2	9	2	21	18	female
12619	2	2	0	4	10	female
15771	6	12	8	14	38	female
8287	2	8	2	4	25	female
12142	3	16	0	7	18	female
8085	2	6	2	19	8	female
10515	0	6	0	6	21	female
13160	6	6	4	7	8	female
11136	4	15	5	19	27	female
5471	4	9	4	26	31	female
2831	2	6	4	8	23	female
8119	1	4	4	10	13	female
10575	3	7	2	5	6	female
10365	2	8	1	9	11	female
19991	4	4	5	4	6	female
13103	0	4	2	10	12	female
7180	0	4	2	7	6	female
1413	5	12	0	7	18	female
323	0	16	5	11	20	female
772	2	9	1	11	11	female
23788	15	15	9	16	25	female
1940	4	7	2	8	17	female
6336	2	15	0	14	20	female
903	6	10	2	10	12	female
1888	0	5	0	5	27	female
1167	8	5	4	17	15	female
1346	4	8	0	6	22	female
4084	0	2	1	6	15	female
17644	2	3	2	18	14	female
